0.010000 	0.999950
0.010000 	0.999950
0.029996 	0.999550
0.029996 	0.999550
0.069943 	0.997551
0.069943 	0.997551
0.149438 	0.988771
0.149438 	0.988771
0.305059 	0.952334
0.305059 	0.952334
0.589145 	0.808027
0.589145 	0.808027
0.955098 	0.296257
0.955098 	0.296257
0.777331 	-0.629174
0.777331 	-0.629174
0.907685 	-0.419748
0.907685 	-0.419748
0.240836 	-0.970736
0.240836 	-0.970736
0.348355 	-0.937541
0.348355 	-0.937541
-0.480570 	-0.877360
-0.480570 	-0.877360
-0.434532 	-0.901052
-0.434532 	-0.901052
-0.961207 	-0.277933
-0.961207 	-0.277933
-0.954280 	-0.300859
-0.954280 	-0.300859
-0.865115 	0.503224
-0.865115 	0.503224
-0.870661 	0.493567
-0.870661 	0.493567
-0.224713 	0.975538
-0.224713 	0.975538
-0.229798 	0.974353
-0.229798 	0.974353
0.561591 	0.829040
0.561591 	0.829040
0.559530 	0.830432
0.559530 	0.830432
0.990109 	0.151330
0.990109 	0.151330
0.989923 	0.152539
0.989923 	0.152539
0.783457 	-0.624450
0.783457 	-0.624450
0.783855 	-0.623951
0.783855 	-0.623951
0.072967 	-0.999473
0.072967 	-0.999473
0.073334 	-0.999447
0.073334 	-0.999447
-0.684929 	-0.731896
-0.684929 	-0.731896
-0.684752 	-0.732062
-0.684752 	-0.732062
-1.002639 	0.006667
-1.002639 	0.006667
-1.002640 	0.006482
-1.002640 	0.006482
-0.675492 	0.741329
-0.675492 	0.741329
-0.675609 	0.741222
-0.675609 	0.741222
0.086364 	0.999464
0.086364 	0.999464
0.086218 	0.999476
0.086218 	0.999476
0.793042 	0.614817
0.793042 	0.614817
0.792956 	0.614928
0.792956 	0.614928
0.989983 	-0.165468
0.989983 	-0.165468
0.990005 	-0.165332
0.990005 	-0.165332
0.550322 	-0.839715
0.550322 	-0.839715
0.550436 	-0.839640
0.550436 	-0.839640
-0.243453 	-0.974287
-0.243453 	-0.974287
-0.243321 	-0.974320
-0.243321 	-0.974320
-0.881069 	-0.482443
-0.881069 	-0.482443
-0.881004 	-0.482562
-0.881004 	-0.482562
-0.952510 	0.319828
-0.952510 	0.319828
-0.952553 	0.319700
-0.952553 	0.319700
-0.411626 	0.916875
-0.411626 	0.916875
-0.411749 	0.916819
-0.411749 	0.916819
0.394125 	0.924819
0.394125 	0.924819
0.394000 	0.924872
0.394000 	0.924872
0.946937 	0.338327
0.946937 	0.338327
0.946892 	0.338455
0.946892 	0.338455
0.891420 	-0.465892
0.891420 	-0.465892
0.891483 	-0.465772
0.891483 	-0.465772
0.263017 	-0.971102
0.263017 	-0.971102
0.263147 	-0.971066
0.263147 	-0.971066
-0.534699 	-0.852551
-0.534699 	-0.852551
-0.534585 	-0.852623
-0.534585 	-0.852623
-0.989251 	-0.186169
-0.989251 	-0.186169
-0.989226 	-0.186302
-0.989226 	-0.186302
-0.808481 	0.600139
-0.808481 	0.600139
-0.808561 	0.600031
-0.808561 	0.600031
-0.108266 	1.001308
-0.108266 	1.001308
-0.108400 	1.001293
-0.108400 	1.001293
0.661829 	0.759508
0.661829 	0.759508
0.661727 	0.759597
0.661727 	0.759597
1.007231 	0.029790
1.007231 	0.029790
1.007227 	0.029925
1.007227 	0.029925
0.705959 	-0.719412
0.705959 	-0.719412
0.706056 	-0.719318
0.706056 	-0.719318
-0.048778 	-1.007018
-0.048778 	-1.007018
-0.048643 	-1.007024
-0.048643 	-1.007024
-0.772561 	-0.648186
-0.772561 	-0.648186
-0.772475 	-0.648289
-0.772475 	-0.648289
-1.000704 	0.126960
-1.000704 	0.126960
-1.000721 	0.126826
-1.000721 	0.126826
-0.586560 	0.820979
-0.586560 	0.820979
-0.586669 	0.820901
-0.586669 	0.820901
0.204287 	0.988361
0.204287 	0.988361
0.204155 	0.988388
0.204155 	0.988388
0.864400 	0.521474
0.864400 	0.521474
0.864330 	0.521590
0.864330 	0.521590
0.970097 	-0.280297
0.970097 	-0.280297
0.970134 	-0.280168
0.970134 	-0.280168
0.453340 	-0.902591
0.453340 	-0.902591
0.453460 	-0.902530
0.453460 	-0.902530
-0.354544 	-0.946054
-0.354544 	-0.946054
-0.354418 	-0.946101
-0.354418 	-0.946101
-0.935353 	-0.382579
-0.935353 	-0.382579
-0.935302 	-0.382704
-0.935302 	-0.382704
-0.916407 	0.426594
-0.916407 	0.426594
-0.916464 	0.426472
-0.916464 	0.426472
-0.309629 	0.962521
-0.309629 	0.962521
-0.309757 	0.962480
-0.309757 	0.962480
0.496032 	0.881364
0.496032 	0.881364
0.495914 	0.881430
0.495914 	0.881430
0.983966 	0.234933
0.983966 	0.234933
0.983935 	0.235064
0.983935 	0.235064
0.841162 	-0.562462
0.841162 	-0.562462
0.841236 	-0.562350
0.841236 	-0.562350
0.158941 	-0.999593
0.158941 	-0.999593
0.159074 	-0.999572
0.159074 	-0.999572
-0.625510 	-0.796065
-0.625510 	-0.796065
-0.625404 	-0.796148
-0.625404 	-0.796148
-1.009343 	-0.082107
-1.009343 	-0.082107
-1.009332 	-0.082241
-1.009332 	-0.082241
-0.746367 	0.684825
-0.746367 	0.684825
-0.746458 	0.684726
-0.746458 	0.684726
-0.004885 	1.013192
-0.004885 	1.013192
-0.005019 	1.013192
-0.005019 	1.013192
0.740084 	0.692381
0.740084 	0.692381
0.739992 	0.692480
0.739992 	0.692480
1.011151 	-0.072275
1.011151 	-0.072275
1.011161 	-0.072140
1.011161 	-0.072140
0.634447 	-0.790987
0.634447 	-0.790987
0.634552 	-0.790903
0.634552 	-0.790903
-0.148924 	-1.003264
-0.148924 	-1.003264
-0.148791 	-1.003284
-0.148791 	-1.003284
-0.837266 	-0.572920
-0.837266 	-0.572920
-0.837190 	-0.573031
-0.837190 	-0.573031
-0.989611 	0.224626
-0.989611 	0.224626
-0.989641 	0.224494
-0.989641 	0.224494
-0.508176 	0.878680
-0.508176 	0.878680
-0.508292 	0.878612
-0.508292 	0.878612
0.298949 	0.970302
0.298949 	0.970302
0.298820 	0.970341
0.298820 	0.970341
0.915019 	0.440603
0.915019 	0.440603
0.914960 	0.440724
0.914960 	0.440724
0.945479 	-0.371477
0.945479 	-0.371477
0.945528 	-0.371351
0.945528 	-0.371351
0.370603 	-0.946104
0.370603 	-0.946104
0.370728 	-0.946055
0.370728 	-0.946055
-0.441807 	-0.915315
-0.441807 	-0.915315
-0.441686 	-0.915373
-0.441686 	-0.915373
-0.971790 	-0.298586
-0.971790 	-0.298586
-0.971750 	-0.298715
-0.971750 	-0.298715
-0.880011 	0.509554
-0.880011 	0.509554
-0.880078 	0.509438
-0.880078 	0.509438
-0.224972 	0.991961
-0.224972 	0.991961
-0.225103 	0.991932
-0.225103 	0.991932
0.574351 	0.839796
0.574351 	0.839796
0.574240 	0.839872
0.574240 	0.839872
1.006536 	0.150184
1.006536 	0.150184
1.006517 	0.150317
1.006517 	0.150317
0.794923 	-0.635849
0.794923 	-0.635849
0.795007 	-0.635744
0.795007 	-0.635744
0.074647 	-1.015465
0.074647 	-1.015465
0.074781 	-1.015456
0.074781 	-1.015456
-0.693725 	-0.745670
-0.693725 	-0.745670
-0.693627 	-0.745761
-0.693627 	-0.745761
-1.018731 	0.001214
-1.018731 	0.001214
-1.018731 	0.001079
-1.018731 	0.001079
-0.692335 	0.747678
-0.692335 	0.747678
-0.692434 	0.747586
-0.692434 	0.747586
0.076974 	1.016347
0.076974 	1.016347
0.076840 	1.016357
0.076840 	1.016357
0.797430 	0.635239
0.797430 	0.635239
0.797346 	0.635344
0.797346 	0.635344
1.008360 	-0.152217
1.008360 	-0.152217
1.008380 	-0.152084
1.008380 	-0.152084
0.574716 	-0.842732
0.574716 	-0.842732
0.574827 	-0.842656
0.574827 	-0.842656
-0.226531 	-0.994845
-0.226531 	-0.994845
-0.226400 	-0.994874
-0.226400 	-0.994874
-0.883360 	-0.511120
-0.883360 	-0.511120
-0.883293 	-0.511236
-0.883293 	-0.511236
-0.975908 	0.299515
-0.975908 	0.299515
-0.975948 	0.299386
-0.975948 	0.299386
-0.444815 	0.919121
-0.444815 	0.919121
-0.444936 	0.919062
-0.444936 	0.919062
0.370778 	0.951685
0.370778 	0.951685
0.370652 	0.951734
0.370652 	0.951734
0.949846 	0.376177
0.949846 	0.376177
0.949797 	0.376302
0.949797 	0.376302
0.922336 	-0.439943
0.922336 	-0.439943
0.922394 	-0.439822
0.922394 	-0.439822
0.305592 	-0.975400
0.305592 	-0.975400
0.305720 	-0.975360
0.305720 	-0.975360
-0.506650 	-0.888051
-0.506650 	-0.888051
-0.506533 	-0.888118
-0.506533 	-0.888118
-0.995674 	-0.233452
-0.995674 	-0.233452
-0.995644 	-0.233582
-0.995644 	-0.233582
-0.849043 	0.570554
-0.849043 	0.570554
-0.849118 	0.570442
-0.849118 	0.570442
-0.160152 	1.010591
-0.160152 	1.010591
-0.160284 	1.010570
-0.160284 	1.010570
0.631328 	0.805547
0.631328 	0.805547
0.631223 	0.805630
0.631223 	0.805630
1.020102 	0.086090
1.020102 	0.086090
1.020090 	0.086224
1.020090 	0.086224
0.757822 	-0.688668
0.757822 	-0.688668
0.757912 	-0.688569
0.757912 	-0.688569
0.011666 	-1.024187
0.011666 	-1.024187
0.011800 	-1.024186
0.011800 	-1.024186
-0.742289 	-0.706145
-0.742289 	-0.706145
-0.742197 	-0.706242
-0.742197 	-0.706242
-1.022858 	0.062725
-1.022858 	0.062725
-1.022866 	0.062591
-1.022866 	0.062591
-0.650813 	0.791931
-0.650813 	0.791931
-0.650916 	0.791846
-0.650916 	0.791846
0.136692 	1.016152
0.136692 	1.016152
0.136559 	1.016170
0.136559 	1.016170
0.837355 	0.592137
0.837355 	0.592137
0.837277 	0.592247
0.837277 	0.592247
1.004137 	-0.209848
1.004137 	-0.209848
1.004165 	-0.209717
1.004165 	-0.209717
0.530445 	-0.878348
0.530445 	-0.878348
0.530560 	-0.878279
0.530560 	-0.878279
-0.281818 	-0.986907
-0.281818 	-0.986907
-0.281689 	-0.986944
-0.281689 	-0.986944
-0.914724 	-0.466076
-0.914724 	-0.466076
-0.914663 	-0.466195
-0.914663 	-0.466195
-0.964581 	0.352233
-0.964581 	0.352233
-0.964627 	0.352107
-0.964627 	0.352107
-0.399378 	0.946320
-0.399378 	0.946320
-0.399501 	0.946268
-0.399501 	0.946268
0.420740 	0.937306
0.420740 	0.937306
0.420618 	0.937361
0.420618 	0.937361
0.973003 	0.330710
0.973003 	0.330710
0.972960 	0.330837
0.972960 	0.330837
0.905251 	-0.486996
0.905251 	-0.486996
0.905315 	-0.486878
0.905315 	-0.486878
0.260436 	-0.994664
0.260436 	-0.994664
0.260566 	-0.994631
0.260566 	-0.994631
-0.550676 	-0.868609
-0.550676 	-0.868609
-0.550563 	-0.868680
-0.550563 	-0.868680
-1.011223 	-0.188926
-1.011223 	-0.188926
-1.011198 	-0.189057
-1.011198 	-0.189057
-0.827593 	0.611470
-0.827593 	0.611470
-0.827673 	0.611362
-0.827673 	0.611362
-0.116549 	1.022625
-0.116549 	1.022625
-0.116682 	1.022610
-0.116682 	1.022610
0.669086 	0.782439
0.669086 	0.782439
0.668984 	0.782526
0.668984 	0.782526
1.028844 	0.043679
1.028844 	0.043679
1.028838 	0.043812
1.028838 	0.043812
0.733399 	-0.723253
0.733399 	-0.723253
0.733492 	-0.723158
0.733492 	-0.723158
-0.029316 	-1.029879
-0.029316 	-1.029879
-0.029182 	-1.029882
-0.029182 	-1.029882
-0.773719 	-0.680742
-0.773719 	-0.680742
-0.773630 	-0.680843
-0.773630 	-0.680843
-1.025755 	0.102067
-1.025755 	0.102067
-1.025768 	0.101934
-1.025768 	0.101934
-0.624755 	0.820252
-0.624755 	0.820252
-0.624861 	0.820171
-0.624861 	0.820171
0.174213 	1.016525
0.174213 	1.016525
0.174081 	1.016548
0.174081 	1.016548
0.862646 	0.565736
0.862646 	0.565736
0.862573 	0.565848
0.862573 	0.565848
1.002266 	-0.245399
1.002266 	-0.245399
1.002298 	-0.245269
1.002298 	-0.245269
0.503996 	-0.900715
0.503996 	-0.900715
0.504112 	-0.900650
0.504112 	-0.900650
-0.315278 	-0.983077
-0.315278 	-0.983077
-0.315151 	-0.983118
-0.315151 	-0.983118
-0.934296 	-0.439856
-0.934296 	-0.439856
-0.934239 	-0.439977
-0.934239 	-0.439977
-0.959084 	0.383515
-0.959084 	0.383515
-0.959133 	0.383391
-0.959133 	0.383391
-0.373646 	0.963253
-0.373646 	0.963253
-0.373771 	0.963204
-0.373771 	0.963204
0.449784 	0.930432
0.449784 	0.930432
0.449664 	0.930490
0.449664 	0.930490
0.987471 	0.305702
0.987471 	0.305702
0.987431 	0.305830
0.987431 	0.305830
0.897290 	-0.513775
0.897290 	-0.513775
0.897357 	-0.513659
0.897357 	-0.513659
0.236366 	-1.006861
0.236366 	-1.006861
0.236496 	-1.006830
