E[20] = 0,189739668902572
E[21] = 0,19516166022307
E[22] = 0,200583651534157
E[23] = 0,206005642835566
E[24] = 0,211427634127027
E[25] = 0,216849625408272
E[26] = 0,222271616679031
E[27] = 0,227693607939036
E[28] = 0,233115599188018
E[29] = 0,238537590425708
E[30] = 0,243959581651836
E[31] = 0,249381572866135
E[32] = 0,254803564068334
E[33] = 0,260225555258166
E[34] = 0,265647546435361
E[35] = 0,27106953759965
E[36] = 0,276491528750764
E[37] = 0,281913519888435
E[38] = 0,287335511012393
E[39] = 0,29275750212237
E[40] = 0,298179493218096
E[41] = 0,303601484299303
E[42] = 0,309023475365721
E[43] = 0,314445466417083
E[44] = 0,319867457453118
E[45] = 0,325289448473558
E[46] = 0,330711439478135
E[47] = 0,336133430466578
E[48] = 0,341555421438619
E[49] = 0,34697741239399
E[50] = 0,352399403332421
E[51] = 0,357821394253643
E[52] = 0,363243385157388
E[53] = 0,368665376043386
E[54] = 0,374087366911369
E[55] = 0,379509357761068
E[56] = 0,384931348592213
E[57] = 0,390353339404536
E[58] = 0,395775330197768
E[59] = 0,40119732097164
E[60] = 0,406619311725883
E[61] = 0,412041302460228
E[62] = 0,417463293174406
E[63] = 0,422885283868148
E[64] = 0,428307274541186
E[65] = 0,43372926519325
E[66] = 0,439151255824071
E[67] = 0,444573246433381
E[68] = 0,449995237020911
E[69] = 0,455417227586392
E[70] = 0,460839218129554
E[71] = 0,466261208650129
E[72] = 0,471683199147848
E[73] = 0,477105189622442
E[74] = 0,482527180073642
E[75] = 0,487949170501179
E[76] = 0,493371160904784
E[77] = 0,498793151284189
E[78] = 0,504215141639124
E[79] = 0,50963713196932
E[80] = 0,515059122274509
E[81] = 0,520481112554422
E[82] = 0,525903102808789
E[83] = 0,531325093037342
E[84] = 0,536747083239812
E[85] = 0,54216907341593
E[86] = 0,547591063565427
E[87] = 0,553013053688034
E[88] = 0,558435043783482
E[89] = 0,563857033851503
E[90] = 0,569279023891826
E[91] = 0,574701013904184
E[92] = 0,580123003888308
E[93] = 0,585544993843928
E[94] = 0,590966983770776
E[95] = 0,596388973668582
E[96] = 0,601810963537079
E[97] = 0,607232953375996
E[98] = 0,612654943185065
E[99] = 0,618076932964017
E[100] = 0,623498922712584
E[101] = 0,628920912430495
E[102] = 0,634342902117483
E[103] = 0,639764891773278
E[104] = 0,645186881397612
E[105] = 0,650608870990215
E[106] = 0,656030860550819
E[107] = 0,661452850079155
E[108] = 0,666874839574954
E[109] = 0,672296829037946
E[110] = 0,677718818467863
E[111] = 0,683140807864437
E[112] = 0,688562797227397
E[113] = 0,693984786556476
E[114] = 0,699406775851404
E[115] = 0,704828765111913
E[116] = 0,710250754337733
E[117] = 0,715672743528596
E[118] = 0,721094732684232
E[119] = 0,726516721804373
E[120] = 0,73193871088875
E[121] = 0,737360699937094
E[122] = 0,742782688949136
E[123] = 0,748204677924607
E[124] = 0,753626666863239
E[125] = 0,759048655764761
E[126] = 0,764470644628906
E[127] = 0,769892633455405
E[128] = 0,775314622243988
E[129] = 0,780736610994387
E[130] = 0,786158599706333
E[131] = 0,791580588379556
E[132] = 0,797002577013789
E[133] = 0,802424565608761
E[134] = 0,807846554164204
E[135] = 0,81326854267985
E[136] = 0,81869053115543
E[137] = 0,824112519590673
E[138] = 0,829534507985312
E[139] = 0,834956496339078
E[140] = 0,840378484651702
E[141] = 0,845800472922914
E[142] = 0,851222461152446
E[143] = 0,856644449340029
E[144] = 0,862066437485395
E[145] = 0,867488425588273
E[146] = 0,872910413648396
E[147] = 0,878332401665494
E[148] = 0,883754389639299
E[149] = 0,889176377569541
E[150] = 0,894598365455952
E[151] = 0,900020353298263
E[152] = 0,905442341096205
E[153] = 0,910864328849508
E[154] = 0,916286316557905
E[155] = 0,921708304221126
E[156] = 0,927130291838903
E[157] = 0,932552279410965
E[158] = 0,937974266937046
E[159] = 0,943396254416875
E[160] = 0,948818241850183
E[161] = 0,954240229236703
E[162] = 0,959662216576164
E[163] = 0,965084203868299
E[164] = 0,970506191112837
E[165] = 0,975928178309511
E[166] = 0,981350165458051
E[167] = 0,986772152558189
E[168] = 0,992194139609655
E[169] = 0,997616126612181
E[170] = 1,0030381135655
E[171] = 1,00846010046934
E[172] = 1,01388208732343
E[173] = 1,0193040741275
E[174] = 1,0247260608813
E[175] = 1,03014804758453
E[176] = 1,03557003423695
E[177] = 1,04099202083827
E[178] = 1,04641400738823
E[179] = 1,05183599388657
E[180] = 1,057257980333
E[181] = 1,06267996672727
E[182] = 1,06810195306911
E[183] = 1,07352393935823
E[184] = 1,07894592559439
E[185] = 1,0843679117773
 
teta[0] = 0,00195826868818624
teta[1] = 0,00209977781633384
teta[2] = 0,00223129875464086
teta[3] = 0,00236279734051234
teta[4] = 0,00249433041537464
teta[5] = 0,00262590022854658
teta[6] = 0,00275750873072261
teta[7] = 0,00288915787322272
teta[8] = 0,00302084960975681
teta[9] = 0,00315258589655024
teta[10] = 0,00328436869246077
teta[11] = 0,00341619995909571
teta[12] = 0,0035480816609294
teta[13] = 0,00368001576542111
teta[14] = 0,0038120042431333
teta[15] = 0,00394404906785024
teta[16] = 0,00407615221669705
teta[17] = 0,00420831567025921
teta[18] = 0,00434054141270242
teta[19] = 0,00447283143189298
teta[20] = 0,00460518771951862
teta[21] = 0,00473761227120982
teta[22] = 0,00487010708666161
teta[23] = 0,00500267416975591
teta[24] = 0,0051353155286844
teta[25] = 0,0052680331760719
teta[26] = 0,00540082912910039
teta[27] = 0,00553370540963356
teta[28] = 0,00566666404434194
teta[29] = 0,00579970706482869
teta[30] = 0,00593283650775601
teta[31] = 0,0060660544149722
teta[32] = 0,00619936283363934
teta[33] = 0,00633276381636173
teta[34] = 0,006466259421315
teta[35] = 0,0065998517123759
teta[36] = 0,00673354275925285
teta[37] = 0,00686733463761731
teta[38] = 0,0070012294292358
teta[39] = 0,00713522922210282
teta[40] = 0,00726933611057448
teta[41] = 0,00740355219550307
teta[42] = 0,00753787958437238
teta[43] = 0,00767232039143394
teta[44] = 0,00780687673784411
teta[45] = 0,00794155075180208
teta[46] = 0,00807634456868883
teta[47] = 0,00821126033120703
teta[48] = 0,00834630018952179
teta[49] = 0,00848146630140257
teta[50] = 0,00861676083236598
teta[51] = 0,00875218595581963
teta[52] = 0,008887743853207
teta[53] = 0,00902343671415346
teta[54] = 0,0091592667366133
teta[55] = 0,00929523612701786
teta[56] = 0,00943134710042487
teta[57] = 0,00956760188066889
teta[58] = 0,0097040027005129
teta[59] = 0,00984055180180118
teta[60] = 0,00997725143561332
teta[61] = 0,0101141038624195
teta[62] = 0,0102511113522372
teta[63] = 0,0103882761847887
teta[64] = 0,0105256006496606
teta[65] = 0,0106630870464643
teta[66] = 0,0108007376849978
teta[67] = 0,0109385548854088
teta[68] = 0,0110765409783596
teta[69] = 0,0112146983051935
teta[70] = 0,0113530292181016
teta[71] = 0,0114915360802929
teta[72] = 0,0116302212661641
teta[73] = 0,0117690871614723
teta[74] = 0,0119081361635083
teta[75] = 0,0120473706812725
teta[76] = 0,0121867931356513
teta[77] = 0,0123264059595965
teta[78] = 0,0124662115983047
teta[79] = 0,0126062125094001
teta[80] = 0,0127464111631183
teta[81] = 0,0128868100424913
teta[82] = 0,0130274116435356
teta[83] = 0,0131682184754411
teta[84] = 0,0133092330607624
teta[85] = 0,0134504579356116
teta[86] = 0,0135918956498536
teta[87] = 0,0137335487673029
teta[88] = 0,0138754198659226
teta[89] = 0,0140175115380256
teta[90] = 0,0141598263904773
teta[91] = 0,0143023670449011
teta[92] = 0,0144451361378859
teta[93] = 0,0145881363211953
teta[94] = 0,0147313702619795
teta[95] = 0,0148748406429895
teta[96] = 0,0150185501627934
teta[97] = 0,0151625015359947
teta[98] = 0,0153066974934539
teta[99] = 0,0154511407825116
teta[100] = 0,0155958341672146
teta[101] = 0,0157407804285443
teta[102] = 0,0158859823646474
teta[103] = 0,0160314427910701
teta[104] = 0,0161771645409934
teta[105] = 0,016323150465473
teta[106] = 0,0164694034336797
teta[107] = 0,0166159263331449
teta[108] = 0,0167627220700068
teta[109] = 0,0169097935692609
teta[110] = 0,017057143775013
teta[111] = 0,0172047756507346
teta[112] = 0,0173526921795221
teta[113] = 0,0175008963643587
teta[114] = 0,0176493912283792
teta[115] = 0,0177981798151384
teta[116] = 0,0179472651888824
teta[117] = 0,0180966504348233
teta[118] = 0,0182463386594171
teta[119] = 0,0183963329906448
teta[120] = 0,0185466365782977
teta[121] = 0,0186972525942652
teta[122] = 0,0188481842328268
teta[123] = 0,0189994347109474
teta[124] = 0,0191510072685764
teta[125] = 0,0193029051689507
teta[126] = 0,0194551316989009
teta[127] = 0,019607690169162
teta[128] = 0,0197605839146878
teta[129] = 0,0199138162949689
teta[130] = 0,0200673906943557
teta[131] = 0,0202213105223842
teta[132] = 0,0203755792141076
teta[133] = 0,0205302002304303
teta[134] = 0,0206851770584479
teta[135] = 0,0208405132117907
teta[136] = 0,0209962122309719
teta[137] = 0,0211522776837406
teta[138] = 0,0213087131654387
teta[139] = 0,0214655222993634
teta[140] = 0,0216227087371344
teta[141] = 0,0217802761590649
teta[142] = 0,0219382282745391
teta[143] = 0,0220965688223937
teta[144] = 0,0222553015713051
teta[145] = 0,0224144303201811
teta[146] = 0,022573958898559
teta[147] = 0,022733891167008
teta[148] = 0,0228942310175379
teta[149] = 0,0230549823740132
teta[150] = 0,0232161491925725
teta[151] = 0,023377735462054
teta[152] = 0,0235397452044273
teta[153] = 0,0237021824752302
teta[154] = 0,0238650513640127
teta[155] = 0,0240283559947864
teta[156] = 0,0241921005264807
teta[157] = 0,0243562891534048
teta[158] = 0,0245209261057174
teta[159] = 0,0246860156499016
teta[160] = 0,0248515620892479
teta[161] = 0,0250175697643431
teta[162] = 0,0251840430535667
teta[163] = 0,0253509863735947
teta[164] = 0,0255184041799097
teta[165] = 0,0256863009673197
teta[166] = 0,0258546812704833
teta[167] = 0,026023549664443
teta[168] = 0,0261929107651668
teta[169] = 0,0263627692300968
teta[170] = 0,0265331297587063
teta[171] = 0,0267039970930658
teta[172] = 0,0268753760184159
teta[173] = 0,0270472713637505
teta[174] = 0,0272196880024068
teta[175] = 0,0273926308526663
teta[176] = 0,0275661048783623
teta[177] = 0,0277401150894992
teta[178] = 0,0279146665428789
teta[179] = 0,0280897643427382
teta[180] = 0,0282654136413951
teta[181] = 0,0284416196399053
teta[182] = 0,0286183875887285
teta[183] = 0,0287957227884056
teta[184] = 0,0289736305902451
teta[185] = 0,0291521163970214
 
radius[0] = 1107,35970879486
radius[1] = 1107,35978488974
radius[2] = 1107,35986034744
radius[3] = 1107,35994034731
radius[4] = 1107,36002491985
radius[5] = 1107,36011406524
radius[6] = 1107,36020778348
radius[7] = 1107,36030607457
radius[8] = 1107,36040893852
radius[9] = 1107,36051637531
radius[10] = 1107,36062838495
radius[11] = 1107,36074496744
radius[12] = 1107,36086612277
radius[13] = 1107,36099185095
radius[14] = 1107,36112215197
radius[15] = 1107,36125702583
radius[16] = 1107,36139647254
radius[17] = 1107,36154049208
radius[18] = 1107,36168908447
radius[19] = 1107,36184224969
radius[20] = 1107,36199998774
radius[21] = 1107,36216229863
radius[22] = 1107,36232918236
radius[23] = 1107,36250063891
radius[24] = 1107,3626766683
radius[25] = 1107,36285727051
radius[26] = 1107,36304244555
radius[27] = 1107,36323219342
radius[28] = 1107,36342651411
radius[29] = 1107,36362540762
radius[30] = 1107,36382887395
radius[31] = 1107,36403691309
radius[32] = 1107,36424952505
radius[33] = 1107,36446670983
radius[34] = 1107,36468846742
radius[35] = 1107,36491479782
radius[36] = 1107,36514570102
radius[37] = 1107,36538117703
radius[38] = 1107,36562122585
radius[39] = 1107,36586584747
radius[40] = 1107,36611504188
radius[41] = 1107,36636880909
radius[42] = 1107,3666271491
radius[43] = 1107,3668900619
radius[44] = 1107,36715754749
radius[45] = 1107,36742960586
radius[46] = 1107,36770623702
radius[47] = 1107,36798744096
radius[48] = 1107,36827321768
radius[49] = 1107,36856356718
radius[50] = 1107,36885848946
radius[51] = 1107,3691579845
radius[52] = 1107,36946205232
radius[53] = 1107,3697706929
radius[54] = 1107,37008390624
radius[55] = 1107,37040169234
radius[56] = 1107,3707240512
radius[57] = 1107,37105098282
radius[58] = 1107,37138248719
radius[59] = 1107,3717185643
radius[60] = 1107,37205921416
radius[61] = 1107,37240443677
radius[62] = 1107,37275423211
radius[63] = 1107,37310860019
radius[64] = 1107,373467541
radius[65] = 1107,37383105454
radius[66] = 1107,37419914081
radius[67] = 1107,3745717998
radius[68] = 1107,37494903151
radius[69] = 1107,37533083594
radius[70] = 1107,37571721307
radius[71] = 1107,37610816292
radius[72] = 1107,37650368547
radius[73] = 1107,37690378073
radius[74] = 1107,37730844868
radius[75] = 1107,37771768932
radius[76] = 1107,37813150266
radius[77] = 1107,37854988869
radius[78] = 1107,37897284739
radius[79] = 1107,37940037878
radius[80] = 1107,37983248284
radius[81] = 1107,38026915957
radius[82] = 1107,38071040897
radius[83] = 1107,38115623103
radius[84] = 1107,38160662575
radius[85] = 1107,38206159313
radius[86] = 1107,38252113316
radius[87] = 1107,38298524583
radius[88] = 1107,38345393115
radius[89] = 1107,3839271891
radius[90] = 1107,38440501969
radius[91] = 1107,38488742291
radius[92] = 1107,38537439875
radius[93] = 1107,38586594721
radius[94] = 1107,38636206829
radius[95] = 1107,38686276198
radius[96] = 1107,38736802828
radius[97] = 1107,38787786718
radius[98] = 1107,38839227868
radius[99] = 1107,38891126277
radius[100] = 1107,38943481944
radius[101] = 1107,38996294871
radius[102] = 1107,39049565055
radius[103] = 1107,39103292496
radius[104] = 1107,39157477194
radius[105] = 1107,39212119149
radius[106] = 1107,39267218359
radius[107] = 1107,39322774825
radius[108] = 1107,39378788546
radius[109] = 1107,39435259521
radius[110] = 1107,3949218775
radius[111] = 1107,39549573232
radius[112] = 1107,39607415967
radius[113] = 1107,39665715954
radius[114] = 1107,39724473193
radius[115] = 1107,39783687684
radius[116] = 1107,39843359424
radius[117] = 1107,39903488415
radius[118] = 1107,39964074656
radius[119] = 1107,40025118145
radius[120] = 1107,40086618883
radius[121] = 1107,40148576869
radius[122] = 1107,40210992102
radius[123] = 1107,40273864582
radius[124] = 1107,40337194308
radius[125] = 1107,40400981279
radius[126] = 1107,40465225496
radius[127] = 1107,40529926957
radius[128] = 1107,40595085661
radius[129] = 1107,40660701609
radius[130] = 1107,407267748
radius[131] = 1107,40793305233
radius[132] = 1107,40860292907
radius[133] = 1107,40927737821
radius[134] = 1107,40995639976
radius[135] = 1107,41063999371
radius[136] = 1107,41132816004
radius[137] = 1107,41202089876
radius[138] = 1107,41271820986
radius[139] = 1107,41342009332
radius[140] = 1107,41412654915
radius[141] = 1107,41483757733
radius[142] = 1107,41555317787
radius[143] = 1107,41627335075
radius[144] = 1107,41699809597
radius[145] = 1107,41772741352
radius[146] = 1107,41846130339
radius[147] = 1107,41919976558
radius[148] = 1107,41994280009
radius[149] = 1107,42069040689
radius[150] = 1107,421442586
radius[151] = 1107,42219933739
radius[152] = 1107,42296066107
radius[153] = 1107,42372655702
radius[154] = 1107,42449702525
radius[155] = 1107,42527206573
radius[156] = 1107,42605167847
radius[157] = 1107,42683586346
radius[158] = 1107,4276246207
radius[159] = 1107,42841795016
radius[160] = 1107,42921585185
radius[161] = 1107,43001832576
radius[162] = 1107,43082537188
radius[163] = 1107,43163699021
radius[164] = 1107,43245318073
radius[165] = 1107,43327394345
radius[166] = 1107,43409927834
radius[167] = 1107,43492918541
radius[168] = 1107,43576366465
radius[169] = 1107,43660271605
radius[170] = 1107,43744633959
radius[171] = 1107,43829453529
radius[172] = 1107,43914730311
radius[173] = 1107,44000464307
radius[174] = 1107,44086655515
radius[175] = 1107,44173303934
radius[176] = 1107,44260409563
radius[177] = 1107,44347972402
radius[178] = 1107,4443599245
radius[179] = 1107,44524469706
radius[180] = 1107,4461340417
radius[181] = 1107,44702795839
radius[182] = 1107,44792644715
radius[183] = 1107,44882950795
radius[184] = 1107,44973714079
radius[185] = 1107,45064934566
